kind,value,file,line,extra
text,🔄 Rejouer,src/screens/ResultatJeuOnline.js,71,
text,🏠 Menu,src/screens/ResultatJeuOnline.js,83,
text,Chargement de la salle...,src/screens/SalleAttenteLive.js,413,
text,EN ATTENTE,src/screens/SalleAttenteLive.js,435,
text,VS,src/screens/SalleAttenteLive.js,466,
text,Inviter,src/screens/SalleAttenteLive.js,496,
text,En attente...,src/screens/SalleAttenteLive.js,503,
text,INVITER VIA CODE OU QR,src/screens/SalleAttenteLive.js,515,
text,CODE D'ACCÈS :,src/screens/SalleAttenteLive.js,532,
text,L'adversaire peut scanner ce QR code ou entrer le code manuel pour rejoindre.,src/screens/SalleAttenteLive.js,551,
text,PARTAGER L'INVITATION,src/screens/SalleAttenteLive.js,563,
text,En attente de spectateurs...,src/screens/SalleAttenteLive.js,601,
text,Arrêter le Live,src/screens/SalleAttenteLive.js,619,
text,INVITATION,src/screens/SalleAttenteLive.js,634,
text,LANCER LA PARTIE,src/screens/SalleAttenteLive.js,642,
text,En attente de l'hôte...,src/screens/SalleAttenteLive.js,649,
text,Inviter un ami,src/screens/SalleAttenteLive.js,663,
text,Aucun ami en ligne,src/screens/SalleAttenteLive.js,685,
text,Utilisez le code ou le QR de la salle pour inviter quelqu'un.,src/screens/SalleAttenteLive.js,686,
text,Inviter,src/screens/SalleAttenteLive.js,710,
text,Boutique,src/screens/ShopScreen.js,721,
text,Restaurer les achats,src/screens/ShopScreen.js,732,
text,💎 DeadPions+ Premium,src/screens/ShopScreen.js,739,
text,"Salles illimitées, Coach IA, Stats avancées & Zéro pub !",src/screens/ShopScreen.js,740,
text,✅ PREMIUM ACTIVÉ (OFFRE DE LANCEMENT),src/screens/ShopScreen.js,751,
text,Mensuel,src/screens/ShopScreen.js,766,
text,"2,99 €",src/screens/ShopScreen.js,767,
text,+50 000 coins / mois,src/screens/ShopScreen.js,769,
text,Salles illimitées • Coach IA • Stats avancées • Zéro pub,src/screens/ShopScreen.js,770,
text,MEILLEURE OFFRE,src/screens/ShopScreen.js,780,
text,Annuel,src/screens/ShopScreen.js,782,
text,"19,99 €",src/screens/ShopScreen.js,783,
text,+60 000 coins / mois,src/screens/ShopScreen.js,785,
text,Crédit mensuel pendant 1 an,src/screens/ShopScreen.js,786,
text,"~1,66 € / mois",src/screens/ShopScreen.js,788,
text,-45%,src/screens/ShopScreen.js,789,
text,🏆 Collection Pions Premium,src/screens/ShopScreen.js,796,
text,Débloquez des pions uniques en 3D stylisés.,src/screens/ShopScreen.js,797,
text,VOIR LA COLLECTION,src/screens/ShopScreen.js,812,
text,"DÉBLOQUER TOUT — 4,99 €",src/screens/ShopScreen.js,834,
text,🪙 Packs de Coins,src/screens/ShopScreen.js,844,
text,Pour vos skins et personnalisations.,src/screens/ShopScreen.js,845,
text,Coins,src/screens/ShopScreen.js,861,
text,Apple Pay,src/screens/ShopScreen.js,869,
text,🎁 Coins gratuits,src/screens/ShopScreen.js,881,
text,Regardez une publicité récompensée pour gagner 10 coins.,src/screens/ShopScreen.js,882,
text,REGARDER LA PUB — +10 COINS,src/screens/ShopScreen.js,889,
text,DeadPions n'est pas un jeu d'argent. Les Coins ne sont pas convertibles en monnaie réelle.,src/screens/ShopScreen.js,894,
text,Connexion requise,src/screens/SocialScreen.js,82,
text,"Connectez-vous pour accéder aux amis, discussions et invitations.",src/screens/SocialScreen.js,83,
text,Se connecter,src/screens/SocialScreen.js,87,
text,Discussions,src/screens/SocialScreen.js,732,
text,Aucune discussion trouvée.,src/screens/SocialScreen.js,809,
text,Aucun ami trouvé.,src/screens/SocialScreen.js,874,
text,Annuler la dernière,src/screens/SocialScreen.js,917,
text,Aucune demande d'ami.,src/screens/SocialScreen.js,936,
text,Ajouter un ami,src/screens/SocialScreen.js,973,
text,Recherche…,src/screens/SocialScreen.js,990,
text,Aucun résultat,src/screens/SocialScreen.js,1016,
text,Annuler,src/screens/SocialScreen.js,1022,
text,Rechercher & Ajouter,src/screens/SocialScreen.js,1025,
text,Mode de jeu:,src/screens/SocialScreen.js,1044,
text,Simple,src/screens/SocialScreen.js,1050,
text,Tournoi,src/screens/SocialScreen.js,1056,
text,Nombre de parties:,src/screens/SocialScreen.js,1062,
text,Mise (coins):,src/screens/SocialScreen.js,1077,
text,Temps par tour:,src/screens/SocialScreen.js,1090,
text,Annuler,src/screens/SocialScreen.js,1107,
text,Envoyer,src/screens/SocialScreen.js,1110,
text,En attente de l'adversaire...,src/screens/SocialScreen.js,1128,
text,Annuler,src/screens/SocialScreen.js,1137,
text,Refuser,src/screens/SocialScreen.js,1161,
text,Accepter,src/screens/SocialScreen.js,1164,
text,Autoriser le suivi ?,src/screens/WaitingScreen.js,236,
text,DeadPions utilise cette autorisation pour proposer des publicités personnalisées et mesurer la performance.,src/screens/WaitingScreen.js,237,
text,Si la popup Apple n'apparaît pas: Réglages → Confidentialité et sécurité → Suivi → Autoriser les demandes de suivi des apps.,src/screens/WaitingScreen.js,240,
text,Plus tard,src/screens/WaitingScreen.js,245,
text,Continuer,src/screens/WaitingScreen.js,248,
text,Vidéo non disponible sur cet appareil.,src/services/webrtc.js,77,
title,Continuer avec Google,src/screens/LoginScreen.js,275,
title,Se connecter,src/screens/LoginScreen.js,326,
title,S'inscrire,src/screens/LoginScreen.js,339,
title,Enregistrer,src/screens/ProfileScreen.js,371,
title,Enregistrer,src/screens/ProfileScreen.js,582,
title,Continuer avec Google,src/screens/RegisterScreen.js,193,
title,S'inscrire,src/screens/RegisterScreen.js,229,
title,Retour,src/screens/RegisterScreen.js,231,
translation,Paramètres,src/utils/translations.js,3,fr.settings
translation,Musique,src/utils/translations.js,4,fr.music
translation,Sons touches,src/utils/translations.js,5,fr.sound
translation,Langue,src/utils/translations.js,6,fr.language
translation,Fermer,src/utils/translations.js,7,fr.close
translation,En ligne,src/utils/translations.js,8,fr.online
translation,Ordinateur,src/utils/translations.js,9,fr.computer
translation,Amis,src/utils/translations.js,10,fr.friends
translation,Local,src/utils/translations.js,11,fr.local
translation,Joueur,src/utils/translations.js,12,fr.welcome
translation,Recherche de partie...,src/utils/translations.js,13,fr.search
translation,Lancement partie IA...,src/utils/translations.js,14,fr.start_ai
translation,Maison,src/utils/translations.js,15,fr.home_tab
translation,Salle,src/utils/translations.js,16,fr.room_tab
translation,Social,src/utils/translations.js,17,fr.social_tab
translation,Magasin,src/utils/translations.js,18,fr.shop_tab
translation,Settings,src/utils/translations.js,21,en.settings
translation,Music,src/utils/translations.js,22,en.music
translation,Touch Sounds,src/utils/translations.js,23,en.sound
translation,Language,src/utils/translations.js,24,en.language
translation,Close,src/utils/translations.js,25,en.close
translation,Online,src/utils/translations.js,26,en.online
translation,Computer,src/utils/translations.js,27,en.computer
translation,Friends,src/utils/translations.js,28,en.friends
translation,Local,src/utils/translations.js,29,en.local
translation,Player,src/utils/translations.js,30,en.welcome
translation,Searching for game...,src/utils/translations.js,31,en.search
translation,Starting AI game...,src/utils/translations.js,32,en.start_ai
translation,Home,src/utils/translations.js,33,en.home_tab
translation,Room,src/utils/translations.js,34,en.room_tab
translation,Social,src/utils/translations.js,35,en.social_tab
translation,Shop,src/utils/translations.js,36,en.shop_tab
